f6e013f5-ed7d-4691-897f-04da0b2037d1	a4ba20f1-94c1-4da5-974f-72f3389af6f0	01cae6dd-3b93-4abd-9f17-5fbc6a82863e	1d949e2f-8bdb-48b7-bcf5-171c37d9ad66	91cf56c5-dc13-4142-bed9-b9c342aec504	529f3a3a-5ef3-495d-93af-4aa316b2cbf4	4c090804-bb5e-4935-a9bc-85daf08dab41	ea26a9a5-7f76-4e80-ac47-2d2dee95a8e7	f0f57afb-d1d2-4de1-b05b-8306ca7ef9a5	3fa1e12a-e500-4478-8714-1581df255bb4	1e626f8b-ce4e-4a6a-ae29-82e7ec86b8b8	54e030ee-294e-4eea-a177-0d3cbc65efd5	bfede8e1-e9fd-434f-9f74-7b1cd424edd7	3dfecd3b-2532-4ca8-ac85-63465dd3e03e	d2b9638a-8c15-4d1d-b5cd-3efeeeed0f2f	631e73ff-42b9-47ca-b2a0-8dcc7558af6c	6813c146-ca62-4ff7-9add-01d23ccbeff0	6d7cb714-e814-458b-82b4-f83edfe4e901	25419c44-26ba-4084-9e13-3303fca5bb1a	ba26be3f-c2d9-4103-96e6-eacc0ff75afd	265da01f-bce1-4735-8184-43f42ba5f34b	985f49c5-a0d2-428d-98f4-b458b0c2c0da	ae015e92-34c1-45a4-818e-c5bc6d1100c9	074be6f7-95e8-4874-a959-f6ea3c4f9a57	e66fe6d2-f209-46d6-bee7-ac23ba1dda5f	76c63789-765d-4413-a79f-a1762baa2627	1a5cec06-30f2-4b70-9da0-ddfe28efcaea	4509ee29-d50a-493e-94bf-ac283f46c0dc
9.9875022161	18.3327448319	0	34.6418682436	108.7037607672	224.2095666615	37.1100035718	692.0693110288	1299.658072606	1348.2721883722	635.4033294993	1534.3571402916	2613.8439809922	65.3790758467	0	14.6735959985	27.0116630351	12.8430906575	5.508781782	0	83.0509108297	141.8114529003	15.6368647268	818.2696134158	508.3695216632	833.307790569	127.1319704261	1587.3863527638
9.8367017602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9.3270087053	0	7.7377186813	23.5623964516	28.134981732	35.3857775182	27.1488594207	0	0	0	47.5818245448	0	7.9480162036	12.0898712663	0	0	11.8460658631	17.6837115101	0	0	34.9913347699	18.6135473763	9.4992299073	57.6938582012	23.7873352457	17.8139823765	40.4846471177	30.5807222059
7.7845371734	0	6.3635549349	21.1747858015	23.5935492036	28.8379088633	23.2777015056	0	0	0	38.7014138769	0	6.5575403609	9.7929553994	0	0	9.6706576078	14.6715142838	0	0	29.9074178495	19.1537798725	7.9044407927	51.6884402183	19.7206359168	15.1765568288	34.0975806198	30.376879561
0	433.2786119174	0	152.9430800359	108.650526147	215.4045982873	115.8834132555	37.0195220209	0	0	199.4437141826	30.1844606895	22.6364861655	350.0267758622	105.0678459528	135.39126645140001	153.0663184564	322.4618476631	190.0546583074	430.0976954333	36.8270672966	0	0	164.4888051446	225.654268476	162.0597470785	192.0856190486	21.8006006525
0	327.3357526143	0	104.4643077296	325.9278503759	382.1408380412	106.6685112272	0	0	0	209.6322107187	0	0	0	171.5878847168	420.7091145069	158.0290654878	0	0	0	135.4266529153	221.1873904751	463.6767575963	472.7252084081	33.866368677	0	60.9787835913	0
0	172.5132926313	0	47.6852973109	33.499816462	68.7435742334	34.8335947961	11.4685073038	0	0	68.4496768779	9.4083633274	6.6830111825	127.470028732	32.8314836898	41.9111036186	50.6804910039	189.9818351886	246.8263348682	306.4460250931	11.0967290317	0	0	52.1199659343	76.1571357612	52.1726594676	65.7096246555	6.5537450931
0	81.0165695154	34.9050002758	26.6286277812	41.7582918889	31.3070495345	11.8936609877	8.2435782945	21.1290120907	31.0118623681	45.8671342557	0	0	211.3607543044	121.7686727281	264.1667418536	271.28025276	0	0	0	120.0067666805	107.2090703047	224.1507227188	214.712529587	0	161.1258473117	103.7258488438	174.3584650091
0	80.6864296563	34.8476131547	26.6054003438	41.5456326291	31.2963804866	11.8871298347	8.2412554183	21.1108414695	30.9582274702	45.7129241549	0	0	205.4243944753	120.7709668152	260.7060728816	265.8134866334	0	0	0	124.0700369941	107.5413862621	231.6946142274	211.7623788319	0	159.5933111361	103.712118724	173.2690115911
0	73.1736565175	0	0	0	61.4574048477	0	11.5219618924	0	0	81.6855142202	23.2184227127	0	22.8342147785	39.8699030774	30.6894762145	0	0	23.4269414698	0	52.4049036992	164.8685652483	491.9702293622	291.8004201192	74.8795915089	0	27.5808571928	9.9935610157
0	71.6381061181	0	0	0	43.9203198367	0	0	0	0	79.2019957433	18.9799048748	0	21.8271563477	37.2660627693	0	0	0	0	0	0	56.1196535796	195.193717587	163.9456949055	22.2178023642	0	0	0
0	71.1350231006	30.5530229644	23.313619052500002	36.5711941331	27.5005462749	10.408836125	7.2147133716	18.4937017386	27.1455738064	40.2034216926	0	0	185.7407192955	106.8571132592	231.9521558734	241.1899646549	0	0	0	109.9576295918	94.8438944814	205.1136656575	188.351022858	0	141.2129222154	92.6527573717	153.1142972464
0	69.3214168339	44.9310169872	45.2285665495	0	33.9230742803	0	0	0	0	0	0	0	57.5179506559	58.2824657835	98.6756471404	0	0	0	0	0	0	0	0	15.4774858524	0	0	0
0	69.2162751882	0	0	0	0	17.23683405	0	0	0	50.7845876659	0	0	0	0	0	0	0	0	0	8.0826267239	0	8.9735871415	0	0	70.6412185146	137.520033717	0
0	65.4567128579	0	0	0	0	16.281103364	0	0	0	48.0041634878	0	0	0	0	0	0	0	0	0	7.643895975	0	8.4816628629	0	0	66.7376847553	131.4624002148	0
0	61.7030787592	0	0	0	0	0	0	0	146.3116840301	0	0	0	0	0	33.8815028483	10.6299053358	0	0	0	0	0	0	0	0	0	0	0
0	55.1202182729	0	137.8381458982	46.9344788286	170.3366408791	63.0210636302	1280.4840853877	2142.5129381076	2111.9283024889	1141.0656492675	2528.4074731689	3841.4990217584	328.4226025975	23.9130832826	0	46.9830898539	0	0	0	129.5976148309	327.6056516011	87.2000613915	1274.3572433628	1060.3599521994	1569.0995240764	425.7957176959	2632.0268557456
0	51.0028063515	23.2747207224	0	0	41.2241662076	0	0	0	10.5179104392	28.7020698694	0	0	51.4281848394	32.2181194244	42.7925832436	24.4498073128	18.6466912894	0	29.3809149612	25.3101603565	11.9717688071	19.6846087906	35.3503728488	42.6880058735	22.3090561123	24.218329969	19.1283036651
0	50.9233802966	6.1100962628	28.6316654539	31.2068984084	99.0971068389	54.3382483396	8.2563670531	0	15.6994151735	69.1106186683	36.251290896	0	69.1746112391	15.4497704012	29.8651034894	29.4391469633	9.830102238	8.3657384952	5.6139195183	51.8468214957	106.6015096122	53.8975371696	368.1097179351	62.4077274437	34.9014701393	89.3413921991	8.179174808
0	45.3401271587	0	27.4606489496	6.5369588032	79.5353725429	0	31.4235909967	0	6.5783172864	99.9764973968	0	0	51.5792757137	13.0530298394	7.7128483487	0	0	0	0	57.1597530345	111.8695771102	265.8306517927	236.5059752046	77.8621704444	8.3323265387	76.332865145	0
0	40.8242426303	17.4846793711	13.3430088288	20.9397947228	15.7386819593	5.9508240379	4.1244888008	10.5814230845	15.5370672738	23.0195523311	0	0	107.1635369515	61.3282850816	133.6074434119	139.2988611709	0	0	0	63.2895186468	54.4423968499	118.4926153392	108.6518804427	0	81.3507726683	53.3178253754	88.480658732
0	32.0335076338	0	0	0	0	0	242.879079912	150.4797708352	169.8510979232	126.9708475939	248.489459666	78.3293099199	25.423573089	0	0	0	0	0	0	49.0223024248	70.7962735835	217.3305079488	136.9472224834	185.2465058567	56.5859146639	26.6856419715	81.6859785901
0	29.6314743228	10.3219127071	11.6349950276	19.0539513663	0	13.2514494408	0	0	0	0	0	0	10.6461968451	16.192483762	28.8226263893	9.7912930666	0	0	0	0	0	0	0	7.231289214	0	0	0
0	26.2035894814	9.4017126732	22.2582990996	26.5793442138	61.4537060665	15.812374039	0	0	0	25.4348706251	0	0	92.4271790157	8.0445834865	27.2034499243	33.3703687945	6.8873858637	0	0	11.3128882004	0	0	10.5034126496	14.7458685786	0	15.9403093556	0
0	25.6593214973	5.5162758317	33.1281352307	25.9796096946	115.6846223008	23.1721357207	8.2600748121	23.6989852977	17.3542181554	39.0340691088	0	13.9102898507	232.3551792857	0	20.9769621961	10.4397233131	21.8544331276	0	12.7656089813	26.7096654974	20.728589778	12.9962609184	20.9336755365	92.8533407919	18.5719841327	66.8220037622	7.5721239833
0	16.2154917854	0	0	22.1847043115	0	0	0	0	0	0	0	0	30.533995935	0	0	0	0	0	0	21.4624840064	0	0	0	51.3126423738	0	13.6522171714	0
0	8.2366794415	0	24.279823461	15.5747321429	83.033622696	14.4712599134	0	0	0	13.6972405917	0	0	115.4351120606	0	14.744606901	8.0303624184	0	0	0	12.7903642173	0	0	0	40.7548416318	9.0267658409	45.0042509333	0
0	7.274163411	8.5875364962	10.2449343095	7.4105433085	28.3497866266	0	0	0	0	0	0	0	13.3166862984	16.9086310407	10.3278188509	0	6.3496076348	0	0	0	0	0	17.6036197389	0	0	0	0
0	0	0	130.8727826118	43.6122970608	0	0	25.0120564511	36.7371934577	38.3679480898	16.99552601	80.4841685823	33.8165384265	0	0	0	92.4086819024	0	0	0	28.2899093844	32.0378159112	46.5336899877	49.3141024851	27.3607791547	43.7202229809	0	55.087419313
0	0	0	120.4514105356	166.0477598571	79.892619477	150.0825914888	20.4973592191	0	26.1908199745	114.0296487759	0	0	0	46.979965515	62.6493607736	87.4260391676	0	0	0	90.5839508465	23.5770620925	0	50.8189091983	85.6332792088	0	74.5281783624	0
0	0	0	74.7400070298	0	0	45.704602654	0	0	0	0	0	0	179.0056551035	0	0	0	0	0	0	0	0	0	0	0	0	148.7440669439	0
0	0	0	64.481038619	0	0	41.40770779	0	0	0	0	0	0	160.5580004843	0	0	0	0	0	0	0	0	0	0	0	0	140.8250681715	0
0	0	0	21.0134406425	13.4425673526	22.3994255161	0	262.2327841624	87.6729805567	269.7317030388	268.5808882255	96.2922003158	184.9987771526	24.3717782609	8.5923579769	0	0	0	0	0	82.8251477018	126.3110771836	187.9538258083	237.5455157339	274.6355456665	304.0312744118	149.8528149887	509.3362906251
0	0	0	20.358132725	0	78.4646772353	0	30.0174375271	10.9713645509	0	66.8921772421	0	0	49.8634672208	35.5520918606	64.1940641756	36.5583235275	0	0	0	28.3671733681	0	13.781513305	18.1665712426	30.0919825235	19.3450584789	48.7689261906	0
0	0	0	18.6509401504	23.8737752422	106.9857082789	0	0	0	0	40.5377163765	0	0	72.8371040197	61.2598567157	155.2837809491	57.0611139423	45.5071501071	45.5183610867	45.5791141154	77.4006754866	43.4706442587	50.1555455421	39.5521748079	51.7715370259	31.9826939425	80.7378621236	0
0	0	0	15.4663396817	7.7967640956	12.5592946598	28.4213703612	39.8101070551	17.6328894812	17.0827137378	85.1939262495	0	0	40.8128200583	0	0	0	0	0	0	20.3892226368	11.5315601271	0	12.9086269017	34.7480564925	15.0185984536	56.3398827907	0
0	0	0	12.1216213231	6.6474155327	50.620411406	15.073054288	0	0	0	84.8195177295	0	0	73.5353225843	0	0	0	0	0	0	0	0	10.4082994449	19.0412760076	43.0253595158	0	32.769210233	0
0	0	0	0	146.8818223171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	55.7374626097	0	0	0	0	0	108.5702655786	0	0	42.7515564529	0	35.7136175742	0	0	0	0	67.3781265167	0	0	113.3461292165	175.8438232134	0	229.2162026138	35.1313630544
0	0	0	0	54.924467307	110.9561451648	70.1327116112	103.6077943791	387.3219709849	93.4428428435	30.8066698245	483.0048377889	714.0083022397	0	0	0	0	49.7494915464	0	0	121.1393722644	58.7953623634	75.5940711297	407.7959284446	45.8154426394	71.1477897263	0	488.1032642062
0	0	0	0	16.8188700764	77.9937379301	0	0	0	0	60.2410964769	14.0528067427	0	24.8620784139	24.4815706595	0	0	0	0	0	104.6056252277	108.3771309787	292.5790347874	286.8359133348	16.8502837923	0	19.1346537113	0
0	0	0	0	10.3815859614	17.1069869815	0	60.7621655028	0	48.3770949704	176.9129966509	0	7.7128091595	18.8148769934	6.5296058912	0	0	0	0	0	36.695429078	0	78.8805352756	70.2546279219	73.7601807918	95.3298588859	50.1129241835	42.4857491865
0	0	0	0	0	21.8152068545	0	0	0	0	14.3779990681	0	0	0	0	0	12.8633966224	0	0	0	0	0	7.9940301282	13.8254678413	7.6744514085	0	0	0
0	0	0	0	0	0	0	1800.701455928	2789.6392735098	2586.1980575041	1035.5966257399	3041.6818009371	3609.3571089127	0	61.0658594146	0	0	0	0	0	277.1637078706	847.8272267623	1117.5513141337	1759.9033684856	1094.9679148671	2077.3548622329	265.7262988064	2870.4990013561
0	0	0	0	0	0	0	1705.2297844896	2641.1374860583	2469.0689071214	988.3157328735	2952.8048198813	3524.8481982252	0	53.4780500482	0	0	0	0	0	259.4072577488	811.2982796213	1153.8954339488	1679.7995992247	1023.4151619504	1943.9170013468	243.0827925331	2707.1964635677
0	0	0	0	0	0	0	1705.2297844896	2641.1374860583	2469.0689071214	988.3157328735	2952.8048198813	3524.8481982252	0	53.4780500482	0	0	0	0	0	259.4072577488	811.2982796213	1153.8954339488	1679.7995992247	1023.4151619504	1943.9170013468	243.0827925331	2707.1964635677
0	0	0	0	0	0	0	1705.2297844896	2641.1374860583	2469.0689071214	988.3157328735	2952.8048198813	3524.8481982252	0	53.4780500482	0	0	0	0	0	259.4072577488	811.2982796213	1153.8954339488	1679.7995992247	1023.4151619504	1943.9170013468	243.0827925331	2707.1964635677
0	0	0	0	0	0	0	1651.666498017	1483.5254514032	1406.3764093116	832.4438783113	2444.3418482728	1589.7540198123	0	0	0	0	0	0	0	274.3246341067	825.5615743503	1183.6695596593	1507.1173195477	1055.7015350817	1606.4366974336	248.5746194853	2499.9725556051
0	0	0	0	0	0	0	1235.8718222755	1043.6325044089	999.2444597252	600.0297775219	1823.0525889037	1108.2167719738	0	0	0	0	0	0	0	187.9143717392	586.4521223012	852.5313293168	1092.8577235474	753.1810330628	1148.7525910816	174.0765018613	1806.9483436468
0	0	0	0	0	0	0	1058.5918363534	1037.2511273253	968.8551014322	486.4513869431	1228.3351478238	562.2343743267	0	0	0	0	0	0	0	230.9644163624	483.787738431	760.4032757321	686.8776472616	756.0647399891	545.0362446491	134.2371909356	469.8776082494
0	0	0	0	0	0	0	835.5669081805	1381.4247134029	1387.21893613	552.8092049291	2002.4641690636	3360.8922658579	0	17.903566557	0	0	0	0	0	94.4342863065	335.8834773109	474.8302931041	887.1874642369	418.7013669256	901.7404028044	95.8003748465	1452.0467809484
0	0	0	0	0	0	0	758.7550028357	717.7634196192	674.5797353156	339.1881172252	865.0268370773	380.700775444	0	0	0	0	0	0	0	157.5273114898	334.5872190707	532.3766641653	475.3869122911	528.8758257968	371.9025531824	91.8742216528	317.8908999436
0	0	0	0	0	0	0	587.0447261709	569.2610494351	693.2282297861	493.603869091	757.8752132257	329.734725493	0	0	0	0	0	0	0	248.4053054259	265.2118233018	424.4562583541	611.98753087	735.3936130834	544.9176387945	148.1399915662	566.3933130068
0	0	0	0	0	0	0	502.1867026954	414.0490487552	268.57589954	220.3546736776	1203.5979144372	248.1841583237	0	0	0	0	0	0	0	183.4318005542	353.8055634773	523.6571298749	806.3459031403	560.9344247748	306.9636828093	159.9894364996	593.8391503577
0	0	0	0	0	0	0	498.9550269609	457.9256369372	258.2971757612	210.2750108626	1522.2275613454	248.5440043042	0	0	0	0	0	0	0	171.1776150779	343.0588060106	505.7035170174	901.633045206	556.8601631443	291.7643517878	153.1343318114	594.4300145382
0	0	0	0	0	0	0	443.6833917416	405.2062788584	227.5235515028	185.5085716888	1381.9932265086	218.695401545	0	0	0	0	0	0	0	151.2860647459	305.9066075295	450.7219142974	809.878521355	495.3897114605	257.1667846519	135.2830794057	527.3473981549
0	0	0	0	0	0	0	418.267673609	345.9055668079	218.4616502406	176.5988073446	1096.7174557482	203.8607380894	0	0	0	0	0	0	0	147.9594252594	292.5297119178	433.6716531987	692.3074103182	463.8353160133	250.1863952512	128.4985237363	498.5605966625
0	0	0	0	0	0	0	384.0652287215	350.0578930987	195.8944665476	159.6994844763	1213.3383457886	188.1354913116	0	0	0	0	0	0	0	130.3265060161	264.5711721094	390.3298434549	705.5114351665	428.8659458884	221.464131107	116.5128332124	456.592941815
0	0	0	0	0	0	0	294.7479276367	862.7948763305	423.5723776849	551.1181654217	1215.1218757599	321.8987766083	0	0	0	0	0	0	0	81.9952791491	140.6877862497	16.615537327	577.484910438	382.8962368326	473.479211301	102.9652928586	303.8892702944
0	0	0	0	0	0	0	217.7310175903	0	75.9262302146	166.8376550717	283.5605316356	36.5045533106	0	0	0	0	0	0	0	69.7010929393	111.2042457192	339.2468692736	320.90194014	166.4163404123	115.4924649664	142.1524726188	81.0354632063
0	0	0	0	0	0	0	184.8438768105	567.8099592111	267.9312612213	345.0190023696	897.5768480024	205.9494589871	0	0	0	0	0	0	0	49.7037940995	86.4795312505	9.989156176	368.1421549893	238.9081467389	302.0158529057	62.4173702584	192.496336804
0	0	0	0	0	0	0	181.4637159628	197.1722702901	187.9673771218	126.3478698266	248.7655914445	142.4434955862	0	0	0	0	0	0	0	149.1566187463	204.2278734528	326.3623976007	300.0355148507	169.8375481772	266.9115466569	89.5071746657	198.2193372556
0	0	0	0	0	0	0	165.5905053067	165.9816889567	107.79800746	220.3484003196	0	205.5890068899	0	32.756642458499996	0	0	0	0	0	300.8784433538	399.8407973848	562.14199886	732.9112337679	166.6692567013	492.4004749093	83.1346117987	85.1193371651
0	0	0	0	0	0	0	119.4038192929	24.6446034837	82.6767147739	228.5501269367	0	18.6627001793	0	0	0	0	0	0	0	0	0	0	119.9341077346	98.198308536	49.0056095433	0	60.4386636469
0	0	0	0	0	0	0	111.0356583125	91.6781515629	156.7337869691	0	0	0	0	0	0	0	0	0	0	86.776580184	87.4169845813	155.9205732102	110.1995122417	167.7721720798	138.8313488586	0	88.5063833628
0	0	0	0	0	0	0	107.9102508022	110.8210445101	79.4670269444	53.0427675753	153.8758761449	80.4654692806	0	0	0	0	0	0	0	15.7324158654	208.4774795113	186.5777467333	271.6350615008	77.91048418	161.5849397865	38.8564016145	55.2954186683
0	0	0	0	0	0	0	53.9876746962	55.3226240645	35.329155653	194.8415025307	101.3825701238	47.4150255939	0	0	0	0	0	0	0	65.0757734099	134.6838947968	251.6830205334	157.4593652733	62.9158974421	93.483873772	41.5330242704	81.2818004721
0	0	0	0	0	0	0	43.6142727644	0	45.664318104	243.5961271256	265.9598210966	132.3649481587	0	0	0	0	0	0	0	109.041486156	359.0081509666	194.2227585347	380.5662730073	154.5203979395	337.7441383011	148.4727157252	174.1788938925
0	0	0	0	0	0	0	30.4195269906	23.3921814149	18.0347707745	44.4147256431	0	0	0	0	0	0	0	0	0	14.4937042352	0	16.638181372	79.0865402964	41.2792982401	9.6769925663	19.210773132900002	28.4938028598
0	0	0	0	0	0	0	16.5763490069	0	17.646085702	111.9765211578	107.2978921083	53.9825007257	0	0	0	0	0	0	0	45.0200240285	158.5348836295	77.2144336913	168.069859805	60.7819900073	148.7283199238	69.2737405011	67.8336716636
0	0	0	0	0	0	0	13.3896337099	0	18.3953439971	90.2366714479	0	0	0	0	0	0	0	0	0	21.1131892634	23.5884291578	20.8413045548	16.999154516	14.4935386323	0	40.7887532925	0
0	0	0	0	0	0	0	13.215853003	0	23.8689213967	0	0	0	0	0	0	0	0	0	0	21.943150078	0	16.1578022628	25.9013476248	39.6027358747	42.177194053	21.5179550707	11.7575305887
0	0	0	0	0	0	0	0	0	7.8251708427	72.1807095824	14.9401769819	0	0	0	0	0	0	0	0	35.8402456798	16.4529406955	17.1989037751	23.2612520271	22.6184652297	0	52.8669626584	0
0	0	0	0	0	0	0	0	0	0	138.9843622817	92.4183980433	149.1705572452	0	80.3201493942	0	0	0	0	0	148.6486230631	140.8664819981	339.0577693177	366.3153273889	169.639008247	273.7799547095	150.5814495892	82.6574503349
0	0	0	0	0	0	0	0	0	0	96.0646569191	116.9902244152	147.5226040437	0	34.0752879438	0	0	0	0	0	101.6793844707	166.313419632	343.8131151298	405.8093668234	126.3433324927	325.6197878149	114.8084321575	91.7665375346
0	0	0	0	0	0	0	0	0	0	76.7040445587	74.1090682544	100.1766753402	0	33.0676846616	0	0	0	0	0	88.0674185734	112.5386180026	247.3476642041	244.6839639902	103.5762850541	227.6102074476	72.9851284042	64.5440636982
0	0	0	0	0	0	0	0	0	0	55.7499388391	106.2412497612	69.4246596105	0	0	0	0	0	0	0	22.2595805682	228.9244150425	68.3527307327	229.1840267627	48.4669014938	172.9005377888	33.6979447081	22.4764235594
0	0	0	0	0	0	0	0	0	0	45.8901467132	0	0	0	10.9556971166	0	0	0	0	0	29.3977389914	40.4559831628	65.9354447164	82.1422984028	0	0	33.0501223823	0
0	0	0	0	0	0	0	0	0	0	30.893044122	138.5650266849	87.6713746239	0	0	0	0	0	0	0	18.4381426802	232.8025711181	141.3410026079	241.7676414035	59.4313669634	215.0731739409	26.26061342	45.2155943025
0	0	0	0	0	0	0	0	0	0	24.0944433974	0	0	0	0	0	0	0	0	0	7.6006579622	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	24.0944433974	0	0	0	0	0	0	0	0	0	7.6006579622	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	24.0944433974	0	0	0	0	0	0	0	0	0	7.6006579622	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	23.4027224787	129.8339512761	52.0762376125	0	0	0	0	0	0	0	18.7349208754	169.2440943417	91.2052963352	226.3512566276	41.173511617	111.8107911543	31.5255647796	34.8165263904
0	0	0	0	0	0	0	0	0	0	19.6617118696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.2063693813	0
0	0	0	0	0	0	0	0	0	0	16.8186410861	61.2430626422	29.0547730192	0	0	0	0	0	0	0	14.7640019679	89.8976076925	56.2885168687	116.0673830534	23.7404462973	92.5876191901	14.0714657215	18.7793658755
0	0	0	0	0	0	0	0	0	0	10.9520291533	0	0	0	0	0	0	0	0	0	3.4178748881	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	9.5576609705	0	0	0	0	0	0	0	0	0	11.4754514599	53.2885070458	44.3882389514	87.1489400041	15.3510321465	7.883416325	10.0353890928	0
0	0	0	0	0	0	0	0	0	0	8.4063225882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	5.7022816573	0	0	0	0	0	0	0	0	14.0048892667	44.524860557	199.38430215100001	106.635755065	3.6022932142	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.7517367694	0	0	0	0	0	37.4970224505	82.5760974329	273.3878076817	179.2254489194	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4700220382	0	0	0	0	0	17.3590152508	79.5087938524	239.3952131586	142.035578146	22.8748869346	0	8.4179665027	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8248455078	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3646009399	0	0	15.8945547413	0	0	7.8338634359
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8635285726	0	0	11.9438733476	0	0	5.4093958878
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765.2770471773	0	1805.1582051167	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6858339825	0	0	25.1095248961	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9070800128	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.9070800128	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.3621021768	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.4830669061	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7765084472	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.856373344	0	0	0
