feature	metadata	value	name	coef	null_hypothesis	stderr	pval_individual	qval_individual	pval_joint	qval_joint	error	model	N	N_not_zero
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.9856743673214547	-0.0790482208289689	0.13923076588217162	2.7937874236272364e-11	2.4417702082502046e-8	2.7937874236272364e-11	1.8606624241357395e-8	NA	linear	28	28
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.140565677075889	-0.0790482208289689	0.275399500544879	7.441769422911193e-11	3.2520532378121914e-8	7.441769422911193e-11	2.4781092178294273e-8	NA	linear	28	28
PWY-7400: L-arginine biosynthesis IV (archaebacteria)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.663731846403488	-0.0790482208289689	0.3353217231658678	2.9495861308959093e-10	8.593127594676749e-8	2.9495861308959093e-10	6.548081210588919e-8	NA	linear	28	26
PWY-7392: taxadiene biosynthesis (engineered)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	5.688965571745628	-0.0790482208289689	0.4658878241107277	2.100106888391906e-8	4.588733551136315e-6	2.100106888391906e-8	3.4966779691725236e-6	NA	linear	28	16
GLUDEG-I-PWY: GABA shunt	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.492244737388393	-0.0790482208289689	0.5474152528731141	4.2188276427879146e-8	5.267507656852339e-6	4.2188276427879146e-8	4.013913157281073e-6	NA	linear	28	25
PWY-6749: CMP-legionaminate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-3.4174012490373133	-0.0790482208289689	0.40371327838173643	3.703530748744299e-8	5.267507656852339e-6	3.703530748744299e-8	4.013913157281073e-6	NA	linear	28	27
PWY0-162: superpathway of pyrimidine ribonucleotides de novo biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-2.131955660848108	-0.0790482208289689	0.23104912450947954	3.085374444822264e-8	5.267507656852339e-6	3.085374444822264e-8	4.013913157281073e-6	NA	linear	28	28
P42-PWY: incomplete reductive TCA cycle	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.8898147159687415	-0.0790482208289689	0.22995388617233925	5.6698468142712954e-8	6.19430764459139e-6	5.6698468142712954e-8	4.7201474728808535e-6	NA	linear	28	28
PWY-6859: all-trans-farnesol biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	6.345354412211315	-0.0790482208289689	0.5887188330366641	8.162645703801985e-8	7.926835939025483e-6	8.162645703801985e-8	6.040357820813469e-6	NA	linear	28	16
POLYISOPRENSYN-PWY: polyisoprenoid biosynthesis (E. coli)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	5.980621453223256	-0.0790482208289689	0.5703966563863939	1.1429219926029077e-7	9.784382151681566e-6	1.1429219926029077e-7	7.455833538924398e-6	NA	linear	28	16
PWY-5022: 4-aminobutanoate degradation V	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.01070408897958	-0.0790482208289689	0.5211312306258996	1.231443977900426e-7	9.784382151681566e-6	1.231443977900426e-7	7.455833538924398e-6	NA	linear	28	25
PWY-I9: L-cysteine biosynthesis VI (from L-methionine)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.0208618094780353	-0.0790482208289689	0.4216512824594072	2.0218815643957555e-7	1.4726037394015751e-5	2.0218815643957555e-7	1.1221442682396443e-5	NA	linear	28	28
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.761933300102066	-0.0790482208289689	0.4919749717757154	2.6462980773356293e-7	1.6520460854223857e-5	2.6462980773356293e-7	1.3557188611580993e-5	NA	linear	28	23
PWY-5136: fatty acid &beta;-oxidation II (plant peroxisome)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.55824653555054	-0.0790482208289689	0.4119405013587438	2.596617068029161e-7	1.6520460854223857e-5	5.193233461816306e-7	2.3057956570464396e-5	NA	linear	28	19
GLUCONEO-PWY: gluconeogenesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.0065424404369252	-0.0790482208289689	0.10514266615819501	3.710375527932186e-7	2.16191214094182e-5	3.710375527932186e-7	1.7650786440020256e-5	NA	linear	28	28
HOMOSER-METSYN-PWY: L-methionine biosynthesis I	sex	Male	sexMale	2.7015449294112104	0.04578625111111673	0.3487898639642378	5.835217873340071e-7	2.7541029971311917e-5	1.167043234170338e-6	3.9894668739350166e-5	NA	linear	28	21
MET-SAM-PWY: superpathway of S-adenosyl-L-methionine biosynthesis	sex	Male	sexMale	2.675055909122319	0.04578625111111673	0.3458460267397351	5.99019229552411e-7	2.7541029971311917e-5	1.1980381002807859e-6	3.9894668739350166e-5	NA	linear	28	21
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	sex	Male	sexMale	2.6919533744043393	0.04578625111111673	0.3479814125157467	5.950509682772775e-7	2.7541029971311917e-5	1.1901015824689004e-6	3.9894668739350166e-5	NA	linear	28	21
PWY-5347: superpathway of L-methionine biosynthesis (transsulfuration)	sex	Male	sexMale	2.669598221857863	0.04578625111111673	0.34641187968413367	6.30229518794323e-7	2.7541029971311917e-5	1.2604586403993995e-6	3.997454545266667e-5	NA	linear	28	21
PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.416304899667569	-0.0790482208289689	0.6384650139290208	5.987358318026992e-7	2.7541029971311917e-5	5.987358318026992e-7	2.4922378998787353e-5	NA	linear	28	25
P23-PWY: reductive TCA cycle I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.758222021677091	-0.0790482208289689	0.24983041568771128	7.284928593698226e-7	3.0319179004248807e-5	7.284928593698226e-7	2.8539779078841285e-5	NA	linear	28	27
PWY-7357: thiamine phosphate formation from pyrithiamine and oxythiamine (yeast)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9284879629463246	-0.0790482208289689	0.10940750536892757	1.6407311832500326e-6	6.518177518911494e-5	1.6407311832500326e-6	4.9669407638387355e-5	NA	linear	28	28
PWY0-1415: superpathway of heme b biosynthesis from uroporphyrinogen-III	sex	Male	sexMale	-3.905828266255683	0.04578625111111673	0.43692528126789826	2.1500111655470278e-6	8.170042429078705e-5	2.1500111655470278e-6	6.225684505453567e-5	NA	linear	28	14
PWY0-166: superpathway of pyrimidine deoxyribonucleotides de novo biosynthesis (E. coli)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.9474145314025413	-0.0790482208289689	0.5961142920869463	2.436993158827505e-6	8.87471675339683e-5	2.436993158827505e-6	6.762656015746327e-5	NA	linear	28	22
PWY0-845: superpathway of pyridoxal 5'-phosphate biosynthesis and salvage	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.7096246015583358	-0.0790482208289689	0.24256263935751454	2.669079335326785e-6	9.33110135630244e-5	2.669079335326785e-6	7.110427349310555e-5	NA	linear	28	28
PYRIDOXSYN-PWY: pyridoxal 5'-phosphate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.7431202848288485	-0.0790482208289689	0.2537809703119975	3.4111999408503735e-6	1.1466879801166255e-4	3.4111999408503735e-6	8.737919848485958e-5	NA	linear	28	28
PWY-6897: thiamine diphosphate salvage II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9093625338263772	-0.0790482208289689	0.1193292235626946	4.038378221493666e-6	1.3072379872538758e-4	4.038378221493666e-6	9.961332946351042e-5	NA	linear	28	28
PWY-6902: chitin degradation II (Vibrio)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.9248939317101075	-0.0790482208289689	0.29263758610829976	4.3027812314244684e-6	1.343082427237495e-4	4.3027812314244684e-6	1.0234472500459628e-4	NA	linear	28	28
HEME-BIOSYNTHESIS-II-1: heme b biosynthesis V (aerobic)	sex	Male	sexMale	-3.861828743250849	0.04578625111111673	0.4754373297990252	5.386757794489938e-6	1.623457349098002e-4	5.386757794489938e-6	1.2370967900449304e-4	NA	linear	28	14
PWY0-1061: superpathway of L-alanine biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-2.226826813554262	-0.0790482208289689	0.347752767163423	7.06363364022522e-6	2.0578719338522808e-4	1.4127217385530238e-5	3.1362422595877126e-4	NA	linear	28	25
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.561934100057072	-0.0790482208289689	0.2866347596015889	1.7875384104026892e-5	5.039705066748227e-4	1.7875384104026892e-5	3.8403244558973907e-4	NA	linear	28	28
PWY-7237: myo-, chiro- and scyllo-inositol degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.363295350568953	-0.0790482208289689	0.22016056283545446	2.6241007309746323e-5	7.167075121474464e-4	2.6241007309746323e-5	5.461409646340953e-4	NA	linear	28	28
SO4ASSIM-PWY: assimilatory sulfate reduction I	sex	Male	sexMale	-2.7710201121584697	0.04578625111111673	0.5488860933639099	4.097591452267846e-5	0.0010852408876612415	8.195015001978593e-5	0.0013994564080301905	NA	linear	28	25
PPGPPMET-PWY: ppGpp metabolism	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.3727783864330116	-0.0790482208289689	0.23437676670262428	4.5937940511775466e-5	0.0011808752943321106	4.5937940511775466e-5	9.271111630558322e-4	NA	linear	28	28
CENTFERM-PWY: pyruvate fermentation to butanoate	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.1365885831960483	-0.0790482208289689	0.2218332664324474	5.907099351576406e-5	0.0014341124536882718	5.907099351576406e-5	0.0011570965200440842	NA	linear	28	28
PWY0-1061: superpathway of L-alanine biosynthesis	sex	Male	sexMale	1.782458782974206	0.04578625111111673	0.3455163917662652	5.815454791791019e-5	0.0014341124536882718	1.1630571388437692e-4	0.001785360602590809	NA	linear	28	25
PWY-841: superpathway of purine nucleotides de novo biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.7047758699917919	-0.0790482208289689	0.11151785317370183	6.197690435216785e-5	0.0014639949838863432	6.197690435216785e-5	0.0011793319513869653	NA	linear	28	28
PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.0998876717490547	-0.0790482208289689	0.21572509528948747	6.524529139628754e-5	0.0015006417021146135	6.524529139628754e-5	0.0012070378908313195	NA	linear	28	28
PWY-5345: superpathway of L-methionine biosynthesis (by sulfhydrylation)	sex	Male	sexMale	-2.4834608851704263	0.04578625111111673	0.5172922180255025	7.366074921022481e-5	0.0016507562771727303	1.473160725144753e-4	0.0020687037853846374	NA	linear	28	25
PWY-7220: adenosine deoxyribonucleotides de novo biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9669880044483807	-0.0790482208289689	0.18796877833330483	8.170138383212233e-5	0.0017349207154627787	8.170138383212233e-5	0.0013994564080301905	NA	linear	28	28
PWY-7222: guanosine deoxyribonucleotides de novo biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9669880044483807	-0.0790482208289689	0.18796877833330483	8.020945544418012e-5	0.0017349207154627787	8.020945544418012e-5	0.0013994564080301905	NA	linear	28	28
SULFATE-CYS-PWY: superpathway of sulfate assimilation and cysteine biosynthesis	sex	Male	sexMale	-2.4217286725707257	0.04578625111111673	0.5098822852595775	8.337147602910377e-5	0.0017349207154627787	1.6673600125519217e-4	0.0022662485068562855	NA	linear	28	25
PWY-5659: GDP-mannose biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.9464336602765477	-0.0790482208289689	0.14241763598750207	8.733772173208365e-5	0.0017751899719497934	8.733772173208365e-5	0.0014541730668391926	NA	linear	28	28
PWY-6125: superpathway of guanosine nucleotides de novo biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.8733639546844952	-0.0790482208289689	0.16740588250421387	9.729213808362669e-5	0.0019325756519338573	9.729213808362669e-5	0.0015804039991145211	NA	linear	28	28
PWY-7184: pyrimidine deoxyribonucleotides de novo biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.21774728211848	-0.0790482208289689	0.6808789402092565	1.0386706506837484e-4	0.002017329219327991	1.0386706506837484e-4	0.0016470348889413725	NA	linear	28	24
PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.096594641290508	-0.0790482208289689	0.6628879503518796	1.1795175152251591e-4	0.0022410832789278023	1.1795175152251591e-4	0.001785360602590809	NA	linear	28	24
PWY-7208: superpathway of pyrimidine nucleobases salvage	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9033951332890416	-0.0790482208289689	0.18010690302505716	1.2195200807285644e-4	0.002267788405439926	1.2195200807285644e-4	0.0018048897194782754	NA	linear	28	28
PWY-7228: superpathway of guanosine nucleotides de novo biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.8018395235619729	-0.0790482208289689	0.1554798243891659	1.3858530971322391e-4	0.0025234075143616185	1.3858530971322391e-4	0.0020064742667175463	NA	linear	28	28
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.273530126519911	-0.0790482208289689	0.27833404781391924	1.490957683160099e-4	0.0026593816634325035	1.490957683160099e-4	0.0020687037853846374	NA	linear	28	28
PWY-5897: superpathway of menaquinol-11 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.793004042831578	-0.0790482208289689	0.9070357305062355	1.8080255735219986e-4	0.0029900862431816075	3.6157242513965487e-4	0.004166407487007526	NA	linear	28	15
PWY-5898: superpathway of menaquinol-12 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.793004042831578	-0.0790482208289689	0.9070357305062355	1.8124168415001307e-4	0.0029900862431816075	3.624505197519527e-4	0.004166407487007526	NA	linear	28	15
PWY-5899: superpathway of menaquinol-13 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.793004042831578	-0.0790482208289689	0.9070357305062355	1.8143660545155704e-4	0.0029900862431816075	3.6284029166131605e-4	0.004166407487007526	NA	linear	28	15
PWY-7883: anhydromuropeptides recycling II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.4373293962386517	-0.0790482208289689	0.2813395463272708	1.7237582330809076e-4	0.0029900862431816075	1.7237582330809076e-4	0.002296045966463769	NA	linear	28	27
PWY-922: mevalonate pathway I (eukaryotes and bacteria)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.906116993414355	-0.0790482208289689	0.9590011581363914	1.847421706313579e-4	0.0029900862431816075	3.694502115931063e-4	0.004170404083406929	NA	linear	28	16
PWY-5840: superpathway of menaquinol-7 biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.674880680338084	-0.0790482208289689	0.8928496461591419	1.9612380656719441e-4	0.0031165855807223255	3.9220914858688664e-4	0.004353521549314441	NA	linear	28	15
PWY0-862: (5Z)-dodecenoate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.3299527628014753	-0.0790482208289689	0.6557181711000426	2.0049770327879024e-4	0.0031291962976011194	4.009552072285603e-4	0.0043776420985937895	NA	linear	28	16
PWY-6969: TCA cycle V (2-oxoglutarate synthase)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.2374364874249633	-0.0790482208289689	0.2786646978575645	2.0542330118999974e-4	0.003149823951579996	2.0542330118999974e-4	0.0026825866390694083	NA	linear	28	28
THISYN-PWY: superpathway of thiamine diphosphate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.7350016309737588	-0.0790482208289689	0.1472732129109362	2.2621585499726926e-4	0.0034088389184071264	2.2621585499726926e-4	0.002897303065926564	NA	linear	28	28
PWY-6126: superpathway of adenosine nucleotides de novo biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.7654358955578207	-0.0790482208289689	0.15605033624950704	2.3241761469128264e-4	0.0034429321227149325	2.3241761469128264e-4	0.0029205685166866836	NA	linear	28	28
PWY-8187: L-arginine degradation XIII (reductive Stickland reaction)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.6153789186188484	-0.0790482208289689	0.11024092367821138	2.419068429950766e-4	0.003523776346294949	2.419068429950766e-4	0.0029835177302726112	NA	linear	28	28
GALACTARDEG-PWY: D-galactarate degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-3.950690916606476	-0.0790482208289689	0.7516291127188706	2.668421716116587e-4	0.0036618652063142715	5.336131384787671e-4	0.005494188206743936	NA	linear	28	15
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-3.950690916606476	-0.0790482208289689	0.7516291127188706	2.6814573593147983e-4	0.0036618652063142715	5.36219569727261e-4	0.005494188206743936	NA	linear	28	15
PWY-5989: stearate biosynthesis II (bacteria and plants)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	4.631815278376218	-0.0790482208289689	0.9165088022672868	2.623436867041917e-4	0.0036618652063142715	5.246185491984297e-4	0.005494188206743936	NA	linear	28	15
PWY-7197: pyrimidine deoxyribonucleotide phosphorylation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.8708322264168193	-0.0790482208289689	0.18894383299365192	2.5890747855994434e-4	0.0036618652063142715	2.5890747855994434e-4	0.0031351341949258714	NA	linear	28	28
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	2.0366761747753186	-0.0790482208289689	0.45338245532676796	4.0876650538757e-4	0.005496337318595941	8.173659207192131e-4	0.007178498589623336	NA	linear	28	18
PWY-7234: inosine-5'-phosphate biosynthesis III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.2816112521161445	-0.0790482208289689	0.3141948485632827	4.4093131336442326e-4	0.005838999513340999	4.4093131336442326e-4	0.004736455720979128	NA	linear	28	28
PWY-5837: 2-carboxy-1,4-naphthoquinol biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	5.175234966621486	-0.0790482208289689	1.0925283123327238	4.4780510021036335e-4	0.005841517277371009	8.954096710129522e-4	0.007178498589623336	NA	linear	28	15
PWY-5121: superpathway of geranylgeranyl diphosphate biosynthesis II (via MEP)	sex	Male	sexMale	-1.0680686952132508	0.04578625111111673	0.27610475010050634	5.584704356427217e-4	0.007177987658113806	5.584704356427217e-4	0.005635474396031101	NA	linear	28	28
PWY-7345: superpathway of anaerobic sucrose degradation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.938975961857586	-0.0790482208289689	0.18295783521546283	5.898224558006371e-4	0.007471084440141403	5.898224558006371e-4	0.00586301127706305	NA	linear	28	28
PWY-6823: molybdopterin biosynthesis	sex	Male	sexMale	-0.5349812778456586	0.04578625111111673	0.137853579973951	6.190171038356063e-4	0.007728870696461713	6.190171038356063e-4	0.006062726340507556	NA	linear	28	28
PWY-7383: anaerobic energy metabolism (invertebrates, cytosol)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.1456167252718428	-0.0790482208289689	0.24600282239991592	6.367855791740151e-4	0.007838740791522384	6.367855791740151e-4	0.006146365155505712	NA	linear	28	28
PWY-5910: superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	5.631619207354186	-0.0790482208289689	1.2646323719241268	7.30302352986989e-4	0.008625462925819302	0.0014600713644471997	0.010129245090852447	NA	linear	28	15
GLUCARDEG-PWY: D-glucarate degradation I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-3.8739261830298783	-0.0790482208289689	0.8673143606820612	9.68100998944621e-4	0.009098067452447298	0.0019352647783450843	0.012761250914631941	NA	linear	28	15
PWY-7117: C4 photosynthetic carbon assimilation cycle, PEPCK type	sex	Male	sexMale	-1.0201712630666353	0.04578625111111673	0.2790468122276104	9.325206142822839e-4	0.009098067452447298	9.325206142822839e-4	0.007178498589623336	NA	linear	28	28
PWY-7229: superpathway of adenosine nucleotides de novo biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.5936336188338962	-0.0790482208289689	0.1312926739951085	8.441076628469268e-4	0.009098067452447298	8.441076628469268e-4	0.007178498589623336	NA	linear	28	28
COLANSYN-PWY: colanic acid building blocks biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.728802355259074	-0.0790482208289689	0.12636338162294233	9.808025533132314e-4	0.009109898811135064	9.808025533132314e-4	0.007247005026536016	NA	linear	28	28
PWY-5941: glycogen degradation II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.9056860988837384	-0.0790482208289689	0.18710065209301618	9.90206392514681e-4	0.009109898811135064	9.90206392514681e-4	0.007247005026536016	NA	linear	28	28
P161-PWY: acetylene degradation (anaerobic)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.7888358442861796	-0.0790482208289689	0.4514165250846565	0.0011774972421467744	0.010720131142044592	0.0011774972421467744	0.0085240561224973	NA	linear	28	28
PWY0-1479: tRNA processing	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-2.969726556245723	-0.0790482208289689	0.7075823130916467	0.0012429539760896446	0.01119939974332319	0.0024843630175926112	0.015609299714308293	NA	linear	28	17
PWY-702: L-methionine biosynthesis II	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.5516821349576053	-0.0790482208289689	0.43356714430652843	0.0013012033479151697	0.011604609449774065	0.0013012033479151697	0.00931829494313444	NA	linear	28	28
PWY-7115: C4 photosynthetic carbon assimilation cycle, NAD-ME type	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.14968810624047	-0.0790482208289689	0.2666421485171813	0.00135723897788953	0.011982089562378275	0.002712635858135957	0.01688425683662194	NA	linear	28	25
PWY-6700: queuosine biosynthesis I (de novo)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.5545958446553368	-0.0790482208289689	0.13535109821699307	0.0016886026685545286	0.01342288543312245	0.0016886026685545286	0.01125126529554406	NA	linear	28	28
PWY1ZNC-1: assimilatory sulfate reduction IV	sex	Male	sexMale	-2.1213961022283208	0.04578625111111673	0.5834306698365604	0.0019527969286499136	0.01422287096366687	0.0039017804414552834	0.0215765691178482	NA	linear	28	19
PWY-241: C4 photosynthetic carbon assimilation cycle, NADP-ME type	sex	Male	sexMale	-0.9659946585955365	0.04578625111111673	0.28736878067438104	0.001986671206537949	0.014350005243918738	0.001986671206537949	0.012971794348571312	NA	linear	28	28
DTDPRHAMSYN-PWY: dTDP-&beta;-L-rhamnose biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.5587240686898548	-0.0790482208289689	0.07234552789914578	0.002067078048697324	0.014569566246463397	0.002067078048697324	0.013365766800314734	NA	linear	28	28
PWY-6628: superpathway of L-phenylalanine biosynthesis	sex	Male	sexMale	-0.9841562914784048	0.04578625111111673	0.29696400006765805	0.0021939941546839092	0.015340407129549894	0.0021939941546839092	0.014050001029033497	NA	linear	28	28
PWY66-367: ketogenesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	2.9082781993084796	-0.0790482208289689	0.4215052661142314	0.0024192241855027774	0.016780967762931965	0.0024192241855027774	0.015344793405189044	NA	linear	28	7
PWY-7254: TCA cycle VII (acetate-producers)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.068933338458287	-0.0790482208289689	0.7598089777463857	0.002699717682741354	0.01857915948595231	0.005392146889916201	0.027413510142627405	NA	linear	28	12
DAPLYSINESYN-PWY: L-lysine biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	1.369432313833514	-0.0790482208289689	0.42341306613080015	0.0029629619701507792	0.020074641565207604	0.0029629619701507792	0.01810396946899467	NA	linear	28	28
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.7974352145575087	-0.0790482208289689	0.18262221073077428	0.0029549345379318304	0.020074641565207604	0.0029549345379318304	0.01810396946899467	NA	linear	28	28
PENTOSE-P-PWY: pentose phosphate pathway	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.6437030796568505	-0.0790482208289689	0.12404403175727728	0.003097681443341438	0.020825950626772435	0.003097681443341438	0.018755053102412707	NA	linear	28	28
FERMENTATION-PWY: mixed acid fermentation	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.9041536180118749	-0.0790482208289689	0.27896217552553554	0.003354049258923686	0.021732797270431967	0.003354049258923686	0.01927321670662568	NA	linear	28	28
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.8212946213187661	-0.0790482208289689	0.1947702818363396	0.003319295011294243	0.021732797270431967	0.003319295011294243	0.01927321670662568	NA	linear	28	28
PWY-2942: L-lysine biosynthesis III	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.3475452895352172	-0.0790482208289689	0.05431976510484037	0.003272729565084953	0.021732797270431967	0.003272729565084953	0.01927321670662568	NA	linear	28	28
PWY-6630: superpathway of L-tyrosine biosynthesis	sex	Male	sexMale	-0.8922579353168906	0.04578625111111673	0.28401185028344594	0.003356896603556425	0.021732797270431967	0.003356896603556425	0.01927321670662568	NA	linear	28	28
PWY-6892: thiazole component of thiamine diphosphate biosynthesis I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-0.8906012583922451	-0.0790482208289689	0.22575315227832096	0.0038357014927665745	0.023945736461985615	0.0038357014927665745	0.021467035245231414	NA	linear	28	28
PWY-7111: pyruvate fermentation to isobutanol (engineered)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.8670441828010311	-0.0790482208289689	0.2728929540673918	0.0039200673622517	0.024298857266723303	0.0039200673622517	0.0215765691178482	NA	linear	28	28
PWY-7200: superpathway of pyrimidine deoxyribonucleoside salvage	donor_microbiome_type	WildR	donor_microbiome_typeWildR	3.727736014542182	-0.0790482208289689	1.0456393809883882	0.0040429327345925525	0.024883966267844303	0.0032686798063227694	0.01927321670662568	NA	linear	28	14
PWY-1269: CMP-3-deoxy-D-manno-octulosonate biosynthesis	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.141601959737076	-0.0790482208289689	0.31506989489867965	0.004180396189197744	0.025372682426102973	0.004180396189197744	0.022635315951265833	NA	linear	28	28
THISYNARA-PWY: superpathway of thiamine diphosphate biosynthesis III (eukaryotes)	sex	Male	sexMale	-0.4271056121612984	0.04578625111111673	0.13958731132097518	0.004178231610688643	0.025372682426102973	0.004178231610688643	0.022635315951265833	NA	linear	28	28
REDCITCYC: TCA cycle VI (Helicobacter)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	2.6196977617369046	-0.0790482208289689	0.7051302177366474	0.004381963766317387	0.026412664356975146	0.00874472592618546	0.04016543080578976	NA	linear	28	12
PWY-7616: methanol oxidation to carbon dioxide	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-2.561304906471849	-0.0790482208289689	0.6919931948517641	0.004656682381615207	0.027876304120080075	0.00929168007242717	0.042096999511812894	NA	linear	28	14
PWY-5188: tetrapyrrole biosynthesis I (from glutamate)	donor_microbiome_type	WildR	donor_microbiome_typeWildR	-1.2912652225972274	-0.0790482208289689	0.3717994912582643	0.004708258439263258	0.027993318883782904	0.004708258439263258	0.025287904197978463	NA	linear	28	28
P108-PWY: pyruvate fermentation to propanoate I	donor_microbiome_type	WildR	donor_microbiome_typeWildR	0.7701983368434253	-0.0790482208289689	0.24706327777386553	0.004869410709362754	0.028589493876742644	0.004869410709362754	0.02567219032075751	NA	linear	28	28
